stop_id,lat,lon,ward,is_existing_stop,nearest_node_degree,road_type,distance_to_major_road,distance_to_nearest_stop,stops_within_500m,stops_within_1km,pop_not_served_nearby,poverty_rate_weighted_pop,route_count_serving,trips_per_day,avg_headway_minutes,service_span_hours,routes_within_500m,avg_speed_daily,avg_speed_peak,avg_speed_offpeak,congestion_pct_daily,congestion_pct_peak,trip_count_daily,trip_count_peak,demand_variability_cv,dominant_congestion_level,ward_pct_access,ward_population,ward_poverty_rate,is_benchmark_ward,ward_category,distance_to_cbd,coverage_efficiency_nearby,demand_supply_ratio,network_accessibility,is_good_stop,pop_within_500m,subcounty_gini,trips_per_1k_pop_per_hour,pop_score,coverage_score,access_score,poverty_score,quality_score,gnn_probability,gnn_prediction,confidence
CANDIDATE_Makina Ward_41,-1.3107850237193677,36.79158849391429,Makina Ward,False,2,unclassified,376.3744875522551,704.5769945619928,0,10,1896,15852.355248829706,0,0,1440.0,0,0,23.69082151948292,15.855059154149329,27.60870270214972,39.54778439153439,86.71875,289,121.0,0.4857290005023328,congested,89.77563305815848,61838.3383815226,26.3,True,adequately_served,3.931714426789645,8.161421187105317,60275.0,0.0052997753318527,1,60275,0.2104011684477993,3.298924345951629,0.44696818016655177,0.08045598917616784,0.9336180434560316,0.8102233325529709,0.5253211355541356,0.88923717,1,0.77847433
CANDIDATE_Nyayo Highrise Ward_46,-1.3065106428588595,36.81067936565749,Nyayo Highrise Ward,False,6,residential,723.9021648987891,306.2025450812584,10,69,1215,5979.621047336875,0,0,1440.0,0,2,17.73181138157092,11.435384995598536,20.880024574557112,57.01554232804233,93.75,242,107.0,0.5580407232100865,congested,82.69463425732702,23400.367568368,12.7,True,adequately_served,2.350753485659852,1.1813519179618146,47083.0,0.0082769790056258,1,47083,0.348155049984002,2.564062287684165,0.349143141049884,0.010567267306321142,0.9711510250858068,0.30403426708802156,0.3798789746288054,0.88901246,1,0.7780249
CANDIDATE_Nyayo Highrise Ward_29,-1.317137870757427,36.80229233095943,Nyayo Highrise Ward,False,2,residential,645.2809230682941,632.6338122306529,0,34,1215,5979.621047336875,0,0,1440.0,0,0,23.69082151948292,15.855059154149329,27.60870270214972,39.54778439153439,86.71875,289,121.0,0.4857290005023328,congested,82.69463425732702,23400.367568368,12.7,True,adequately_served,3.798475639749868,2.362703835923629,47083.0,0.003094629484814,1,47083,0.348155049984002,2.564062287684165,0.349143141049884,0.02239568511154648,0.9403961943749708,0.30403426708802156,0.37668511293794454,0.88835514,1,0.7767103
CANDIDATE_Eastleigh South Ward_1,-1.2854179675608417,36.858295635555386,Eastleigh South Ward,False,6,residential,734.8621658596626,529.1274991818626,0,21,4421,4792.49862701149,0,0,1440.0,0,1,17.243300893072206,11.884733802396095,20.1012033414328,63.47116048203005,93.75,190,84.0,0.5831369347890785,congested,78.3703324081986,68143.70069639628,9.3,True,adequately_served,4.569780203402319,3.5622878367363,51532.0,0.0081537008945018,1,51532,0.2187157501793953,0.704393795896947,0.3821346206610161,0.03440665367928421,0.9501480761818734,0.24316881925229095,0.38101215973800956,0.88820344,1,0.7764069
CANDIDATE_Mowlem Ward_17,-1.247957206675134,36.897960095274335,Mowlem Ward,False,2,residential,960.603501743784,317.30179301192794,7,47,3727,924.779822358499,0,0,1440.0,0,4,17.845377654040565,11.606875140660836,20.96462891073044,57.8859819316018,91.796875,574,247.0,0.4245573366979223,moderate,80.21913323300808,62819.89166655838,6.4,True,adequately_served,9.943619217131056,1.671231942354335,14449.0,0.002079859314544,0,14449,0.0838307335300991,7.067824986975575,0.10714630004523444,0.015472245674618003,0.9701053057400275,0.0448653982088606,0.2443634072242642,0.8880255,1,0.77605104
CANDIDATE_Lucky Summer Ward_32,-1.2512213368939311,36.88816775861172,Lucky Summer Ward,False,8,unclassified,958.9305306990018,420.4896408126999,2,29,6042,3344.2855019757435,0,0,1440.0,0,1,17.845377654040565,11.606875140660836,20.96462891073044,57.8859819316018,91.796875,574,247.0,0.4245573366979223,moderate,66.8770030670488,60808.06426925295,11.1,False,underserved,8.805831916727852,2.2292334355682937,30128.0,0.0083339364091009,0,30128,0.0768685671769029,3.552160434569506,0.2234136430038635,0.021059297845373155,0.9603834282426864,0.16891688119798048,0.3093196614008289,0.88796866,1,0.7759373
CANDIDATE_Kangemi Ward_21,-1.2739860774716143,36.76099984545367,Kangemi Ward,False,2,residential,1128.829196453478,1123.6636627758046,0,0,8188,6633.956850403134,0,0,1440.0,0,0,17.24048621436891,11.524509169053754,20.09847473702649,65.557208994709,92.96875,298,122.0,0.4417253633750815,congested,63.280549542627405,74330.71297439898,17.9,False,underserved,6.398286209781668,63.280549542627405,37061.0,0.0017701790733307,1,37061,0.1696428393750311,2.9059320347753803,0.2748251800108266,0.632342407893636,0.8941336532300631,0.33758299046034573,0.5006177437152801,0.88757986,1,0.7751597
CANDIDATE_Kwa Njenga Ward_28,-1.3346959638577407,36.90036696627359,Kwa Njenga Ward,False,3,motorway,699.268594666134,665.2569676430297,0,12,2929,14304.246388913643,0,0,1440.0,0,0,17.906847137299025,11.406366449662858,21.157087481117102,57.709691248294185,93.33333333333331,371,147.0,0.3154506881194194,moderate,80.52538641399036,50138.37407016672,13.8,True,adequately_served,10.691856709523876,6.194260493383874,103653.0,0.0042840704593218,1,103653,0.2682490623582934,1.4360258252339573,0.7686369602456008,0.060759573382050285,0.9373225929068193,0.7308495986869837,0.6178472677502335,0.8871085,1,0.774217
CANDIDATE_Mowlem Ward_33,-1.2458467424977024,36.9147423399878,Mowlem Ward,False,8,residential,1019.1354723601326,702.800371928259,0,7,3727,924.779822358499,0,0,1440.0,0,0,17.845377654040565,11.606875140660836,20.96462891073044,57.8859819316018,91.796875,574,247.0,0.4245573366979223,moderate,80.21913323300808,62819.89166655838,6.4,True,adequately_served,11.743799940067095,10.02739165412601,14449.0,0.007842095698811,0,14449,0.0838307335300991,7.067824986975575,0.10714630004523444,0.099139226542229,0.9337854285500352,0.0448653982088606,0.2580161770031685,0.8867798,1,0.7735596
CANDIDATE_Nairobi West Ward_14,-1.307815542024204,36.79447035122188,Nairobi West Ward,False,2,residential,471.9975171798866,470.8113320982861,1,28,9939,1107.4331345036017,0,0,1440.0,0,1,23.69082151948292,15.855059154149329,27.60870270214972,39.54778439153439,86.71875,289,121.0,0.4857290005023328,congested,56.79149445936021,76676.38743229359,12.7,False,underserved,3.472056249302288,1.958327395150352,8719.0,0.0042283520047302,0,8719,0.348155049984002,18.15421991847434,0.06465558793649381,0.01834682090831344,0.9556423533141537,0.05423029221814396,0.22919069011131074,0.8867103,1,0.7734206
CANDIDATE_Dandora Area Iii Ward_16,-1.240822054950114,36.91223900151523,Dandora Area Iii Ward,False,6,unclassified,1511.8224998216533,630.1883211461782,0,8,8261,3479.3635402845307,0,0,1440.0,0,0,17.845377654040565,11.606875140660836,20.96462891073044,57.8859819316018,91.796875,574,247.0,0.4245573366979223,moderate,62.53869018516417,73507.78889000125,7.5,False,underserved,11.71794478890546,6.94874335390713,46391.0,0.0039660964856798,1,46391,0.1688006615484064,4.244448169525055,0.3440116274758441,0.06831391715164248,0.9406265971331522,0.1758425235358472,0.36077637303825594,0.8864722,1,0.77294445
CANDIDATE_Nyayo Highrise Ward_34,-1.3179361082303993,36.8026023371435,Nyayo Highrise Ward,False,2,residential,551.0324484995842,538.3077024861983,0,34,1215,5979.621047336875,0,0,1440.0,0,5,23.69082151948292,15.855059154149329,27.60870270214972,39.54778439153439,86.71875,289,121.0,0.4857290005023328,congested,82.69463425732702,23400.367568368,12.7,True,adequately_served,3.863936232181508,2.362703835923629,47083.0,0.0036229754345708,1,47083,0.348155049984002,2.564062287684165,0.349143141049884,0.02239568511154648,0.9492831602656333,0.30403426708802156,0.378462506116077,0.8863415,1,0.772683
CANDIDATE_Nairobi West Ward_43,-1.306411673579534,36.79048584521641,Nairobi West Ward,False,3,secondary,112.20360156852422,327.8596880984194,5,27,9939,1107.4331345036017,0,0,1440.0,0,2,23.69082151948292,15.855059154149329,27.60870270214972,39.54778439153439,86.71875,289,121.0,0.4857290005023328,congested,56.79149445936021,76676.38743229359,12.7,False,underserved,3.710892814507176,2.028267659262865,8719.0,0.0265009236316924,0,8719,0.348155049984002,18.15421991847434,0.06465558793649381,0.01904710560142836,0.9691105901330228,0.05423029221814396,0.23205940864836327,0.88629234,1,0.7725847
CANDIDATE_Korogocho Ward_6,-1.269242392684375,36.88872253205518,Korogocho Ward,False,6,residential,709.0721567194379,394.5191332360948,6,72,6406,7114.906913988673,0,0,1440.0,0,2,18.054313199966053,11.514724616707694,21.324107491595232,57.35551818750744,93.22916666666669,394,160.0,0.5289229448015942,congested,70.68412548851703,72846.89997678499,11.1,True,adequately_served,8.176655319699575,0.9682756916235208,64098.0,0.0084498454744659,1,64098,0.0768685671769029,1.153103289594606,0.47531756801850905,0.008433817831046693,0.9628302482760978,0.3622419813997413,0.43348404919940764,0.88603544,1,0.7720709
CANDIDATE_Mountain View Ward_3,-1.2559391784676424,36.74569385722928,Mountain View Ward,False,6,residential,633.5700147673945,909.238952829266,0,8,6212,2438.23971917691,0,0,1440.0,0,0,17.24048621436891,11.524509169053754,20.09847473702649,65.557208994709,92.96875,298,122.0,0.4417253633750815,congested,61.1874463798916,53352.875177465976,17.9,False,underserved,8.640692669154022,6.798605153321289,13621.0,0.0094552214261169,0,13621,0.1696428393750311,5.847857289081503,0.10100628091329077,0.06681064167711834,0.9143357487958895,0.1224626306627993,0.2594145346306691,0.88584137,1,0.77168274
CANDIDATE_Woodley/kenyatta Golf Course Ward_10,-1.3179183654730506,36.74389096093053,Woodley/kenyatta Golf Course Ward,False,2,residential,1351.8829903519131,1348.3267335230175,0,0,7917,4018.27020779832,0,0,1440.0,0,0,16.699138772601074,11.303737458124182,19.57668614032208,68.12864671560324,95.45454545454544,134,49.0,0.5466091380314718,congested,85.74743830112823,185176.1679773348,26.3,True,adequately_served,8.871130307441701,85.74743830112823,15278.0,0.0014783244480587,1,15278,0.2104011684477993,10.498111183713132,0.11329373465922153,0.8572946367583104,0.8729669470865462,0.20347303164376196,0.4692644620663668,0.8854439,1,0.77088785
CANDIDATE_Woodley/kenyatta Golf Course Ward_29,-1.31088403185645,36.79532954920505,Woodley/kenyatta Golf Course Ward,False,6,residential,669.2721526080983,391.2090523095377,2,11,7917,4018.27020779832,0,0,1440.0,0,1,23.69082151948292,15.855059154149329,27.60870270214972,39.54778439153439,86.71875,289,121.0,0.4857290005023328,congested,85.74743830112823,185176.1679773348,26.3,True,adequately_served,3.650071904783828,7.145619858427352,15278.0,0.0089515877642437,0,15278,0.2104011684477993,10.498111183713132,0.11329373465922153,0.07028516510586369,0.9631421086546221,0.20347303164376196,0.29054712646687025,0.88521266,1,0.7704253
CANDIDATE_Makina Ward_29,-1.3066675485990695,36.79206929305434,Makina Ward,False,3,secondary,234.1409296696212,505.7134108271197,0,28,1896,15852.355248829706,0,0,1440.0,0,2,23.69082151948292,15.855059154149329,27.60870270214972,39.54778439153439,86.71875,289,121.0,0.4857290005023328,congested,89.77563305815848,61838.3383815226,26.3,True,adequately_served,3.5893794874935043,3.0957114847640854,60275.0,0.0127583062813227,1,60275,0.2104011684477993,3.298924345951629,0.44696818016655177,0.0297350059295714,0.9523540423256408,0.8102233325529709,0.5163880895164084,0.8851677,1,0.77033544
CANDIDATE_Kasarani Ward_33,-1.2393111644600263,36.867264883965824,Kasarani Ward,False,3,trunk_link,270.89356050701724,498.83492021697776,1,22,19913,2300.2340071122967,0,0,1440.0,0,5,17.684657596250318,11.666697525521228,20.693637631614862,60.45883468467407,92.24137931034484,543,224.0,0.490429447437139,congested,59.51118305482108,163944.92175693653,11.0,False,underserved,7.641473143410852,2.5874427415139603,20911.0,0.0110337295021099,0,20911,0.2237461265027511,7.319531383711358,0.15506514500975135,0.024645908463278875,0.9530021016126948,0.11538688234494743,0.2741120746607612,0.8840143,1,0.7680286
CANDIDATE_Pangani Ward_45,-1.2610355422550497,36.8493093156609,Pangani Ward,False,6,unclassified,321.7645595487655,564.3348912169002,0,48,989,2790.562086051957,0,0,1440.0,0,0,17.684657596250318,11.666697525521228,20.693637631614862,60.45883468467407,92.24137931034484,543,224.0,0.490429447437139,congested,88.98050726062212,29921.21680161153,20.0,True,adequately_served,4.549292003098757,1.815928719604533,13952.0,0.0185894015389675,0,13952,0.0823102809141833,24.46424571745943,0.10346080546965956,0.016921038291248174,0.9468309999983837,0.1405266974138228,0.25791308096963417,0.88322854,1,0.7664571
CANDIDATE_Gatina Ward_13,-1.2801578767135802,36.74833810274755,Gatina Ward,False,6,residential,726.14450560395,336.88075553669506,4,23,6063,3037.154756927026,0,0,1440.0,0,1,17.24048621436891,11.524509169053754,20.09847473702649,65.557208994709,92.96875,298,122.0,0.4417253633750815,congested,55.98639000937479,45919.74288559071,12.7,False,underserved,7.686575294947061,2.332766250390616,23914.0,0.0082514547710383,0,23914,0.0885442239001563,2.613255050207503,0.1773338375861123,0.02209593169820704,0.9682606672554811,0.15316985290380677,0.29187693011154864,0.88252294,1,0.7650459
CANDIDATE_Hospital Ward_43,-1.2564025501517746,36.85243092658173,Hospital Ward,False,2,residential,237.7017959107894,302.87283808615825,8,18,2568,5468.702396804928,0,0,1440.0,0,13,17.684657596250318,11.666697525521228,20.693637631614862,60.45883468467407,92.24137931034484,543,224.0,0.490429447437139,congested,78.17900267492627,39231.09369567416,14.5,True,adequately_served,5.144437912022889,4.114684351311909,37715.0,0.0083786550175243,1,37715,0.0461995963019781,3.670557877306343,0.2796749052672169,0.0399375853764398,0.971464734540925,0.27783874425076405,0.35773130894597366,0.8823784,1,0.7647568
CANDIDATE_Dandora Area Iii Ward_40,-1.2386094897414943,36.91140284107449,Dandora Area Iii Ward,False,6,residential,1422.9691150980943,786.8991607824897,0,5,8261,3479.3635402845307,0,0,1440.0,0,0,17.845377654040565,11.606875140660836,20.96462891073044,57.8859819316018,91.796875,574,247.0,0.4245573366979223,moderate,62.53869018516417,73507.78889000125,7.5,False,underserved,11.743468607826626,10.423115030860696,46391.0,0.0042135745335927,1,46391,0.1688006615484064,4.244448169525055,0.3440116274758441,0.10310145097691584,0.9258620331082178,0.1758425235358472,0.36652034368958736,0.8822322,1,0.7644644
CANDIDATE_Pangani Ward_27,-1.2731267758454303,36.84463346455148,Pangani Ward,False,6,residential,91.00973582785323,477.11788013566047,6,52,989,2790.562086051957,0,0,1440.0,0,5,17.684657596250318,11.666697525521228,20.693637631614862,60.45883468467407,92.24137931034484,543,224.0,0.490429447437139,congested,88.98050726062212,29921.21680161153,20.0,True,adequately_served,3.388067713161014,1.6788774954834362,13952.0,0.0652104904553337,0,13952,0.0823102809141833,24.46424571745943,0.10346080546965956,0.01554879762784045,0.955048179787356,0.1405266974138228,0.25921345676157675,0.88217914,1,0.7643583
CANDIDATE_Lucky Summer Ward_25,-1.2375690889801592,36.88136285131818,Lucky Summer Ward,False,2,residential,794.5151525419694,548.4176524127176,0,32,6042,3344.2855019757435,0,0,1440.0,0,1,17.684657596250318,11.666697525521228,20.693637631614862,60.45883468467407,92.24137931034484,543,224.0,0.490429447437139,congested,66.8770030670488,60808.06426925295,11.1,False,underserved,8.964361057335767,2.0265758505166303,30128.0,0.002514094161009,0,30128,0.0768685671769029,3.552160434569506,0.2234136430038635,0.019030166177711572,0.948330647961281,0.16891688119798048,0.3064018224276324,0.8821618,1,0.7643236
CANDIDATE_Pangani Ward_38,-1.260978961645648,36.85091211249826,Pangani Ward,False,6,residential,293.91461371370434,546.9846035164679,0,47,989,2790.562086051957,0,0,1440.0,0,9,17.684657596250318,11.666697525521228,20.693637631614862,60.45883468467407,92.24137931034484,543,224.0,0.490429447437139,congested,88.98050726062212,29921.21680161153,20.0,True,adequately_served,4.694183297572925,1.853760567929628,13952.0,0.0203448717730368,0,13952,0.0823102809141833,24.46424571745943,0.10346080546965956,0.01729983389104302,0.9484656631410135,0.1405266974138228,0.2583347124981089,0.88168216,1,0.7633643
CANDIDATE_Pangani Ward_21,-1.2595535550402517,36.84915944718034,Pangani Ward,False,6,unclassified,194.4137780466639,614.781422356642,0,44,989,2790.562086051957,0,0,1440.0,0,0,17.684657596250318,11.666697525521228,20.693637631614862,60.45883468467407,92.24137931034484,543,224.0,0.490429447437139,congested,88.98050726062212,29921.21680161153,20.0,True,adequately_served,4.640485159350511,1.9773446057916024,13952.0,0.030704078596583,0,13952,0.0823102809141833,24.46424571745943,0.10346080546965956,0.01853723285037283,0.9420781632413532,0.1405266974138228,0.25736656225800925,0.8810521,1,0.76210415
CANDIDATE_Eastleigh South Ward_18,-1.2758522815200717,36.85694075797745,Eastleigh South Ward,False,2,residential,528.7736019170935,820.6330392285963,0,10,4421,4792.49862701149,0,0,1440.0,0,0,17.684657596250318,11.666697525521228,20.693637631614862,60.45883468467407,92.24137931034484,543,224.0,0.490429447437139,congested,78.3703324081986,68143.70069639628,9.3,True,adequately_served,4.570899697381502,7.1245756734726005,51532.0,0.0037751975424267,1,51532,0.2187157501793953,0.704393795896947,0.3821346206610161,0.07007445785747263,0.922683784498978,0.24316881925229095,0.3844362524459776,0.8808937,1,0.7617874
CANDIDATE_Lucky Summer Ward_20,-1.2508119170545515,36.88880836538728,Lucky Summer Ward,False,6,residential,960.2028939697716,504.7511248895704,0,33,6042,3344.2855019757435,0,0,1440.0,0,1,17.845377654040565,11.606875140660836,20.96462891073044,57.8859819316018,91.796875,574,247.0,0.4245573366979223,moderate,66.8770030670488,60808.06426925295,11.1,False,underserved,8.889863006740038,1.966970678442612,30128.0,0.0062421784595549,0,30128,0.0768685671769029,3.552160434569506,0.2234136430038635,0.018433362746046407,0.9524447044162033,0.16891688119798048,0.3070754328607006,0.8808024,1,0.7616048
CANDIDATE_Nyayo Highrise Ward_6,-1.306491536426167,36.80739679139616,Nyayo Highrise Ward,False,4,residential,387.4080559554931,394.3392805545101,8,49,1215,5979.621047336875,0,0,1440.0,0,5,17.73181138157092,11.435384995598536,20.880024574557112,57.01554232804233,93.75,242,107.0,0.5580407232100865,congested,82.69463425732702,23400.367568368,12.7,True,adequately_served,2.485706659653089,1.6538926851465403,47083.0,0.01029844756994,1,47083,0.348155049984002,2.564062287684165,0.349143141049884,0.015298634428411277,0.9628471931564804,0.30403426708802156,0.37940105002346264,0.88044363,1,0.76088727
CANDIDATE_Dandora Area Iii Ward_31,-1.2461141862069496,36.89318900484101,Dandora Area Iii Ward,False,2,residential,1277.8408284250547,437.04711472957706,5,41,8261,3479.3635402845307,0,0,1440.0,0,1,17.845377654040565,11.606875140660836,20.96462891073044,57.8859819316018,91.796875,574,247.0,0.4245573366979223,moderate,62.53869018516417,73507.78889000125,7.5,False,underserved,9.561765173265185,1.4890164329800992,46391.0,0.0015639162869573,1,46391,0.1688006615484064,4.244448169525055,0.3440116274758441,0.013647792569070094,0.9588234603151056,0.1758425235358472,0.3507492145290035,0.88043946,1,0.7608789
CANDIDATE_Lucky Summer Ward_44,-1.2509189444552136,36.8894185070904,Lucky Summer Ward,False,6,residential,917.2453212994794,559.4137941918818,0,32,6042,3344.2855019757435,0,0,1440.0,0,0,17.845377654040565,11.606875140660836,20.96462891073044,57.8859819316018,91.796875,574,247.0,0.4245573366979223,moderate,66.8770030670488,60808.06426925295,11.1,False,underserved,8.945396016808335,2.0265758505166303,30128.0,0.0065342015481319,0,30128,0.0768685671769029,3.552160434569506,0.2234136430038635,0.019030166177711572,0.9472946427959554,0.16891688119798048,0.3061946213945673,0.88015264,1,0.7603053
CANDIDATE_Woodley/kenyatta Golf Course Ward_34,-1.3178917654307525,36.80212350046087,Woodley/kenyatta Golf Course Ward,False,2,residential,568.7230692197147,557.8307049605418,0,34,7917,4018.27020779832,0,0,1440.0,0,0,23.69082151948292,15.855059154149329,27.60870270214972,39.54778439153439,86.71875,289,121.0,0.4857290005023328,congested,85.74743830112823,185176.1679773348,26.3,True,adequately_served,3.882143970310554,2.449926808603664,15278.0,0.0035104774723957,0,15278,0.2104011684477993,10.498111183713132,0.11329373465922153,0.02326901485130194,0.9474437940759023,0.20347303164376196,0.2756534259874859,0.8799688,1,0.75993764
CANDIDATE_Dandora Area Iii Ward_17,-1.2413788766927725,36.90950626857916,Dandora Area Iii Ward,False,8,residential,1463.5837227920345,424.6817859266861,3,11,8261,3479.3635402845307,0,0,1440.0,0,4,17.845377654040565,11.606875140660836,20.96462891073044,57.8859819316018,91.796875,574,247.0,0.4245573366979223,moderate,62.53869018516417,73507.78889000125,7.5,False,underserved,11.417506188609838,5.211557515430347,46391.0,0.0054623029571495,1,46391,0.1688006615484064,4.244448169525055,0.3440116274758441,0.05092015023900581,0.9599884638925438,0.1758425235358472,0.36030030466197505,0.8796468,1,0.75929356
CANDIDATE_Hospital Ward_23,-1.2576581073698565,36.85227666365087,Hospital Ward,False,2,residential,207.50754245373625,355.2323540682707,8,24,2568,5468.702396804928,0,0,1440.0,0,13,17.684657596250318,11.666697525521228,20.693637631614862,60.45883468467407,92.24137931034484,543,224.0,0.490429447437139,congested,78.17900267492627,39231.09369567416,14.5,True,adequately_served,5.041757935564754,3.1271601069970507,37715.0,0.0095919791507962,1,37715,0.0461995963019781,3.670557877306343,0.2796749052672169,0.030049888766357242,0.9665316652789225,0.27783874425076405,0.35427277094105253,0.8795189,1,0.75903785
CANDIDATE_Nyayo Highrise Ward_17,-1.3172008969395068,36.80169285637774,Nyayo Highrise Ward,False,2,residential,648.2942059344246,629.7046366494949,0,32,1215,5979.621047336875,0,0,1440.0,0,0,23.69082151948292,15.855059154149329,27.60870270214972,39.54778439153439,86.71875,289,121.0,0.4857290005023328,congested,82.69463425732702,23400.367568368,12.7,True,adequately_served,3.834278777817816,2.505898007797789,47083.0,0.003080267745685,1,47083,0.348155049984002,2.564062287684165,0.349143141049884,0.023829432724301068,0.940672167629333,0.30403426708802156,0.3770987444920056,0.87947696,1,0.7589539
CANDIDATE_Airbase Ward_47,-1.2598426648912175,36.84857858569131,Airbase Ward,False,6,residential,264.3933376275519,549.5517640105528,0,45,17075,1530.534366496874,0,0,1440.0,0,12,17.684657596250318,11.666697525521228,20.693637631614862,60.45883468467407,92.24137931034484,543,224.0,0.490429447437139,congested,46.01546587417469,105433.25515722662,9.3,False,severely_underserved,4.5703977296756655,1.0003362146559716,16457.0,0.0226079526096479,0,16457,0.2187157501793953,11.040159940658125,0.1220365879884022,0.008754827392817376,0.9482237972588247,0.07592329162932626,0.2497309304217753,0.879472,1,0.75894403
CANDIDATE_Airbase Ward_23,-1.272707442356758,36.87406014237728,Airbase Ward,False,8,residential,645.4750573601242,366.1970322000438,11,60,17075,1530.534366496874,0,0,1440.0,0,4,18.054313199966053,11.514724616707694,21.324107491595232,57.35551818750744,93.22916666666669,394,160.0,0.5289229448015942,congested,46.01546587417469,105433.25515722662,9.3,False,severely_underserved,6.501765921970686,0.7543518995766343,16457.0,0.0123748007118293,0,16457,0.2187157501793953,11.040159940658125,0.1220365879884022,0.006291882009607152,0.9654986244716302,0.07592329162932626,0.25257015951853384,0.8792974,1,0.75859475
CANDIDATE_Nyayo Highrise Ward_23,-1.3163694277521465,36.80335737678382,Nyayo Highrise Ward,False,6,residential,522.8709706454797,538.6554263677331,0,35,1215,5979.621047336875,0,0,1440.0,0,4,17.73181138157092,11.435384995598536,20.880024574557112,57.01554232804233,93.75,242,107.0,0.5580407232100865,congested,82.69463425732702,23400.367568368,12.7,True,adequately_served,3.670588106758953,2.29707317381464,47083.0,0.0114532019069642,1,47083,0.348155049984002,2.564062287684165,0.349143141049884,0.021738550789033965,0.9492503993441563,0.30403426708802156,0.37829167035115346,0.8791973,1,0.7583946
CANDIDATE_Dandora Area Iii Ward_38,-1.2538948408287252,36.9159308277378,Dandora Area Iii Ward,False,6,unclassified,500.2075066238553,501.64726022546296,0,28,8261,3479.3635402845307,0,0,1440.0,0,4,17.845377654040565,11.606875140660836,20.96462891073044,57.8859819316018,91.796875,574,247.0,0.4245573366979223,moderate,62.53869018516417,73507.78889000125,7.5,False,underserved,11.555486706507228,2.1565065581091094,46391.0,0.0119710896598818,1,46391,0.1688006615484064,4.244448169525055,0.3440116274758441,0.020331111875403398,0.9527371360607807,0.1758425235358472,0.35120277950472184,0.87907135,1,0.7581427
CANDIDATE_Makina Ward_8,-1.3051887931268074,36.79324188792629,Makina Ward,False,2,residential,429.379441681085,443.0812149308496,3,32,1896,15852.355248829706,0,0,1440.0,0,2,23.69082151948292,15.855059154149329,27.60870270214972,39.54778439153439,86.71875,289,121.0,0.4857290005023328,congested,89.77563305815848,61838.3383815226,26.3,True,adequately_served,3.3849977437630967,2.7204737290351053,60275.0,0.0046470621184596,1,60275,0.2104011684477993,3.298924345951629,0.44696818016655177,0.025977896059453144,0.9582549555520571,0.8102233325529709,0.516628994694162,0.8780685,1,0.756137
CANDIDATE_Woodley/kenyatta Golf Course Ward_8,-1.305350798973648,36.7933659654068,Woodley/kenyatta Golf Course Ward,False,2,residential,431.7140102417152,462.6849384848703,2,33,7917,4018.27020779832,0,0,1440.0,0,2,23.69082151948292,15.855059154149329,27.60870270214972,39.54778439153439,86.71875,289,121.0,0.4857290005023328,congested,85.74743830112823,185176.1679773348,26.3,True,adequately_served,3.385339437588756,2.521983479444948,15278.0,0.0046219903970356,0,15278,0.2104011684477993,10.498111183713132,0.11329373465922153,0.023990490302778587,0.956407984198881,0.20347303164376196,0.27762663287495076,0.8780685,1,0.756137
CANDIDATE_Nyayo Highrise Ward_42,-1.31847388992178,36.80295448616263,Nyayo Highrise Ward,False,2,residential,484.6278853726545,471.73294858026185,2,33,1215,5979.621047336875,0,0,1440.0,0,6,17.73181138157092,11.435384995598536,20.880024574557112,57.01554232804233,93.75,242,107.0,0.5580407232100865,congested,82.69463425732702,23400.367568368,12.7,True,adequately_served,3.9022357711054223,2.4321951252155007,47083.0,0.0041183796487824,1,47083,0.348155049984002,2.564062287684165,0.349143141049884,0.023091474394206793,0.9555555229099127,0.30403426708802156,0.379890925965598,0.8780161,1,0.7560322
CANDIDATE_Lucky Summer Ward_17,-1.2516121893574654,36.889915422127984,Lucky Summer Ward,False,6,unclassified,823.319380242623,524.261041518849,0,32,6042,3344.2855019757435,0,0,1440.0,0,2,17.845377654040565,11.606875140660836,20.96462891073044,57.8859819316018,91.796875,574,247.0,0.4245573366979223,moderate,66.8770030670488,60808.06426925295,11.1,False,underserved,8.961463188422412,2.0265758505166303,30128.0,0.007278732180522,0,30128,0.0768685671769029,3.552160434569506,0.2234136430038635,0.019030166177711572,0.9506065711137297,0.16891688119798048,0.3068570070581222,0.8776384,1,0.7552768
CANDIDATE_Lucky Summer Ward_35,-1.2385920325344124,36.89272929750326,Lucky Summer Ward,False,2,residential,1655.9279369658475,319.45619726627604,12,21,6042,3344.2855019757435,0,0,1440.0,0,1,17.845377654040565,11.606875140660836,20.96462891073044,57.8859819316018,91.796875,574,247.0,0.4245573366979223,moderate,66.8770030670488,60808.06426925295,11.1,False,underserved,9.937807842840217,3.0398637757749456,30128.0,0.0012070530983154,0,30128,0.0768685671769029,3.552160434569506,0.2234136430038635,0.02917582451601946,0.9699023278246343,0.16891688119798048,0.3132525729848801,0.8774753,1,0.75495064
CANDIDATE_Dandora Area Iii Ward_37,-1.2534634956481263,36.91527806620882,Dandora Area Iii Ward,False,6,residential,437.41626999421175,439.0583694852891,2,24,8261,3479.3635402845307,0,0,1440.0,0,3,17.845377654040565,11.606875140660836,20.96462891073044,57.8859819316018,91.796875,574,247.0,0.4245573366979223,moderate,62.53869018516417,73507.78889000125,7.5,False,underserved,11.501767615098853,2.501547607406567,46391.0,0.0136856234830865,1,46391,0.1688006615484064,4.244448169525055,0.3440116274758441,0.02378587385529261,0.9586339692774717,0.1758425235358472,0.35324583664303233,0.8774719,1,0.75494385
